"candidate_id","station","question_id","score","max_score","examiner_id"
"C0069","06 Communication","S06-Q4",3,4,"E06"
"C0069","06 Communication","S06-Q5",4,4,"E07"
"C0069","07 Prescribing","S07-Q1",4,4,"E02"
"C0069","07 Prescribing","S07-Q2",4,4,"E11"
"C0069","07 Prescribing","S07-Q3",1,4,"E03"
"C0069","07 Prescribing","S07-Q4",2,4,"E09"
"C0069","07 Prescribing","S07-Q5",2,4,"E10"
"C0069","08 Data Interp","S08-Q1",2,4,"E07"
"C0069","08 Data Interp","S08-Q2",3,4,"E04"
"C0069","08 Data Interp","S08-Q3",3,4,"E09"
"C0069","08 Data Interp","S08-Q4",3,4,"E11"
"C0069","08 Data Interp","S08-Q5",2,4,"E09"
"C0069","09 Practical Skills","S09-Q1",2,4,"E03"
"C0069","09 Practical Skills","S09-Q2",3,4,"E09"
"C0069","09 Practical Skills","S09-Q3",2,4,"E05"
"C0069","09 Practical Skills","S09-Q4",3,4,"E03"
"C0069","09 Practical Skills","S09-Q5",3,4,"E12"
"C0069","10 Ethics","S10-Q1",2,4,"E07"
"C0069","10 Ethics","S10-Q2",3,4,"E07"
"C0069","10 Ethics","S10-Q3",2,4,"E04"
"C0069","10 Ethics","S10-Q4",3,4,"E03"
"C0069","10 Ethics","S10-Q5",3,4,"E07"
"C0070","01 History Taking","S01-Q1",3,4,"E07"
"C0070","01 History Taking","S01-Q2",2,4,"E02"
"C0070","01 History Taking","S01-Q3",3,4,"E05"
"C0070","01 History Taking","S01-Q4",3,4,"E12"
"C0070","01 History Taking","S01-Q5",3,4,"E06"
"C0070","02 Cardio Exam","S02-Q1",2,4,"E04"
"C0070","02 Cardio Exam","S02-Q2",3,4,"E10"
"C0070","02 Cardio Exam","S02-Q3",2,4,"E03"
"C0070","02 Cardio Exam","S02-Q4",3,4,"E10"
"C0070","02 Cardio Exam","S02-Q5",4,4,"E08"
"C0070","03 Resp Exam","S03-Q1",2,4,"E02"
"C0070","03 Resp Exam","S03-Q2",4,4,"E09"
"C0070","03 Resp Exam","S03-Q3",2,4,"E12"
"C0070","03 Resp Exam","S03-Q4",1,4,"E12"
"C0070","03 Resp Exam","S03-Q5",2,4,"E06"
"C0070","04 Abdo Exam","S04-Q1",4,4,"E07"
"C0070","04 Abdo Exam","S04-Q2",3,4,"E05"
"C0070","04 Abdo Exam","S04-Q3",2,4,"E01"
"C0070","04 Abdo Exam","S04-Q4",2,4,"E07"
"C0070","04 Abdo Exam","S04-Q5",3,4,"E06"
"C0070","05 Neuro Exam","S05-Q1",2,4,"E02"
"C0070","05 Neuro Exam","S05-Q2",4,4,"E08"
"C0070","05 Neuro Exam","S05-Q3",4,4,"E10"
"C0070","05 Neuro Exam","S05-Q4",1,4,"E06"
"C0070","05 Neuro Exam","S05-Q5",3,4,"E11"
"C0070","06 Communication","S06-Q1",0,4,"E01"
"C0070","06 Communication","S06-Q2",4,4,"E05"
"C0070","06 Communication","S06-Q3",3,4,"E10"
"C0070","06 Communication","S06-Q4",0,4,"E06"
"C0070","06 Communication","S06-Q5",4,4,"E11"
"C0070","07 Prescribing","S07-Q1",4,4,"E02"
"C0070","07 Prescribing","S07-Q2",3,4,"E04"
"C0070","07 Prescribing","S07-Q3",3,4,"E12"
"C0070","07 Prescribing","S07-Q4",3,4,"E01"
"C0070","07 Prescribing","S07-Q5",4,4,"E12"
"C0070","08 Data Interp","S08-Q1",2,4,"E02"
"C0070","08 Data Interp","S08-Q2",2,4,"E03"
"C0070","08 Data Interp","S08-Q3",1,4,"E06"
"C0070","08 Data Interp","S08-Q4",4,4,"E06"
"C0070","08 Data Interp","S08-Q5",1,4,"E01"
"C0070","09 Practical Skills","S09-Q1",4,4,"E10"
"C0070","09 Practical Skills","S09-Q2",3,4,"E11"
"C0070","09 Practical Skills","S09-Q3",3,4,"E01"
"C0070","09 Practical Skills","S09-Q4",4,4,"E12"
"C0070","09 Practical Skills","S09-Q5",1,4,"E02"
"C0070","10 Ethics","S10-Q1",1,4,"E09"
"C0070","10 Ethics","S10-Q2",3,4,"E11"
"C0070","10 Ethics","S10-Q3",3,4,"E02"
"C0070","10 Ethics","S10-Q4",3,4,"E06"
"C0070","10 Ethics","S10-Q5",1,4,"E03"
"C0071","01 History Taking","S01-Q1",1,4,"E03"
"C0071","01 History Taking","S01-Q2",3,4,"E07"
"C0071","01 History Taking","S01-Q3",1,4,"E02"
"C0071","01 History Taking","S01-Q4",2,4,"E05"
"C0071","01 History Taking","S01-Q5",1,4,"E02"
"C0071","02 Cardio Exam","S02-Q1",1,4,"E03"
"C0071","02 Cardio Exam","S02-Q2",3,4,"E05"
"C0071","02 Cardio Exam","S02-Q3",1,4,"E06"
"C0071","02 Cardio Exam","S02-Q4",2,4,"E03"
"C0071","02 Cardio Exam","S02-Q5",2,4,"E09"
"C0071","03 Resp Exam","S03-Q1",2,4,"E04"
"C0071","03 Resp Exam","S03-Q2",0,4,"E02"
"C0071","03 Resp Exam","S03-Q3",1,4,"E04"
"C0071","03 Resp Exam","S03-Q4",1,4,"E09"
"C0071","03 Resp Exam","S03-Q5",1,4,"E12"
"C0071","04 Abdo Exam","S04-Q1",2,4,"E12"
"C0071","04 Abdo Exam","S04-Q2",1,4,"E01"
"C0071","04 Abdo Exam","S04-Q3",1,4,"E12"
"C0071","04 Abdo Exam","S04-Q4",1,4,"E06"
"C0071","04 Abdo Exam","S04-Q5",0,4,"E03"
"C0071","05 Neuro Exam","S05-Q1",1,4,"E07"
"C0071","05 Neuro Exam","S05-Q2",2,4,"E06"
"C0071","05 Neuro Exam","S05-Q3",0,4,"E07"
"C0071","05 Neuro Exam","S05-Q4",0,4,"E07"
"C0071","05 Neuro Exam","S05-Q5",2,4,"E01"
"C0071","06 Communication","S06-Q1",0,4,"E05"
"C0071","06 Communication","S06-Q2",0,4,"E08"
"C0071","06 Communication","S06-Q3",3,4,"E02"
"C0071","06 Communication","S06-Q4",1,4,"E07"
"C0071","06 Communication","S06-Q5",2,4,"E09"
"C0071","07 Prescribing","S07-Q1",2,4,"E07"
"C0071","07 Prescribing","S07-Q2",3,4,"E04"
"C0071","07 Prescribing","S07-Q3",0,4,"E01"
"C0071","07 Prescribing","S07-Q4",1,4,"E04"
"C0071","07 Prescribing","S07-Q5",2,4,"E03"
"C0071","08 Data Interp","S08-Q1",1,4,"E05"
"C0071","08 Data Interp","S08-Q2",1,4,"E05"
"C0071","08 Data Interp","S08-Q3",2,4,"E12"
"C0071","08 Data Interp","S08-Q4",2,4,"E03"
"C0071","08 Data Interp","S08-Q5",1,4,"E10"
"C0071","09 Practical Skills","S09-Q1",0,4,"E04"
"C0071","09 Practical Skills","S09-Q2",3,4,"E02"
"C0071","09 Practical Skills","S09-Q3",0,4,"E04"
"C0071","09 Practical Skills","S09-Q4",1,4,"E01"
"C0071","09 Practical Skills","S09-Q5",1,4,"E12"
"C0071","10 Ethics","S10-Q1",0,4,"E09"
"C0071","10 Ethics","S10-Q2",4,4,"E02"
"C0071","10 Ethics","S10-Q3",2,4,"E09"
"C0071","10 Ethics","S10-Q4",0,4,"E04"
"C0071","10 Ethics","S10-Q5",0,4,"E10"
"C0072","01 History Taking","S01-Q1",3,4,"E07"
"C0072","01 History Taking","S01-Q2",2,4,"E11"
"C0072","01 History Taking","S01-Q3",2,4,"E02"
"C0072","01 History Taking","S01-Q4",3,4,"E09"
"C0072","01 History Taking","S01-Q5",3,4,"E02"
"C0072","02 Cardio Exam","S02-Q1",1,4,"E06"
"C0072","02 Cardio Exam","S02-Q2",2,4,"E12"
"C0072","02 Cardio Exam","S02-Q3",2,4,"E09"
"C0072","02 Cardio Exam","S02-Q4",1,4,"E10"
"C0072","02 Cardio Exam","S02-Q5",2,4,"E10"
"C0072","03 Resp Exam","S03-Q1",0,4,"E11"
"C0072","03 Resp Exam","S03-Q2",3,4,"E08"
"C0072","03 Resp Exam","S03-Q3",2,4,"E01"
"C0072","03 Resp Exam","S03-Q4",1,4,"E08"
"C0072","03 Resp Exam","S03-Q5",1,4,"E04"
"C0072","04 Abdo Exam","S04-Q1",3,4,"E02"
"C0072","04 Abdo Exam","S04-Q2",3,4,"E11"
"C0072","04 Abdo Exam","S04-Q3",0,4,"E05"
"C0072","04 Abdo Exam","S04-Q4",3,4,"E12"
"C0072","04 Abdo Exam","S04-Q5",0,4,"E03"
"C0072","05 Neuro Exam","S05-Q1",3,4,"E06"
"C0072","05 Neuro Exam","S05-Q2",2,4,"E08"
"C0072","05 Neuro Exam","S05-Q3",1,4,"E03"
"C0072","05 Neuro Exam","S05-Q4",3,4,"E09"
"C0072","05 Neuro Exam","S05-Q5",2,4,"E05"
"C0072","06 Communication","S06-Q1",1,4,"E05"
"C0072","06 Communication","S06-Q2",2,4,"E09"
"C0072","06 Communication","S06-Q3",1,4,"E09"
"C0072","06 Communication","S06-Q4",2,4,"E08"
"C0072","06 Communication","S06-Q5",2,4,"E08"
"C0072","07 Prescribing","S07-Q1",3,4,"E03"
"C0072","07 Prescribing","S07-Q2",0,4,"E11"
"C0072","07 Prescribing","S07-Q3",0,4,"E06"
"C0072","07 Prescribing","S07-Q4",1,4,"E06"
"C0072","07 Prescribing","S07-Q5",3,4,"E07"
"C0072","08 Data Interp","S08-Q1",4,4,"E10"
"C0072","08 Data Interp","S08-Q2",3,4,"E12"
"C0072","08 Data Interp","S08-Q3",1,4,"E04"
"C0072","08 Data Interp","S08-Q4",3,4,"E08"
"C0072","08 Data Interp","S08-Q5",2,4,"E07"
"C0072","09 Practical Skills","S09-Q1",1,4,"E06"
"C0072","09 Practical Skills","S09-Q2",2,4,"E10"
"C0072","09 Practical Skills","S09-Q3",2,4,"E10"
"C0072","09 Practical Skills","S09-Q4",3,4,"E02"
"C0072","09 Practical Skills","S09-Q5",2,4,"E09"
"C0072","10 Ethics","S10-Q1",1,4,"E09"
"C0072","10 Ethics","S10-Q2",4,4,"E11"
"C0072","10 Ethics","S10-Q3",2,4,"E11"
"C0072","10 Ethics","S10-Q4",3,4,"E09"
"C0072","10 Ethics","S10-Q5",1,4,"E06"
"C0073","01 History Taking","S01-Q1",4,4,"E12"
"C0073","01 History Taking","S01-Q2",4,4,"E09"
"C0073","01 History Taking","S01-Q3",2,4,"E06"
"C0073","01 History Taking","S01-Q4",3,4,"E03"
"C0073","01 History Taking","S01-Q5",1,4,"E07"
"C0073","02 Cardio Exam","S02-Q1",4,4,"E07"
"C0073","02 Cardio Exam","S02-Q2",3,4,"E11"
"C0073","02 Cardio Exam","S02-Q3",3,4,"E04"
"C0073","02 Cardio Exam","S02-Q4",4,4,"E10"
"C0073","02 Cardio Exam","S02-Q5",1,4,"E01"
"C0073","03 Resp Exam","S03-Q1",0,4,"E01"
"C0073","03 Resp Exam","S03-Q2",2,4,"E01"
"C0073","03 Resp Exam","S03-Q3",1,4,"E12"
"C0073","03 Resp Exam","S03-Q4",3,4,"E10"
"C0073","03 Resp Exam","S03-Q5",2,4,"E05"
"C0073","04 Abdo Exam","S04-Q1",2,4,"E04"
"C0073","04 Abdo Exam","S04-Q2",3,4,"E04"
"C0073","04 Abdo Exam","S04-Q3",2,4,"E01"
"C0073","04 Abdo Exam","S04-Q4",3,4,"E06"
"C0073","04 Abdo Exam","S04-Q5",1,4,"E05"
"C0073","05 Neuro Exam","S05-Q1",4,4,"E07"
"C0073","05 Neuro Exam","S05-Q2",3,4,"E12"
"C0073","05 Neuro Exam","S05-Q3",1,4,"E05"
"C0073","05 Neuro Exam","S05-Q4",3,4,"E11"
"C0073","05 Neuro Exam","S05-Q5",3,4,"E10"
"C0073","06 Communication","S06-Q1",0,4,"E12"
"C0073","06 Communication","S06-Q2",2,4,"E12"
"C0073","06 Communication","S06-Q3",2,4,"E07"
"C0073","06 Communication","S06-Q4",2,4,"E01"
"C0073","06 Communication","S06-Q5",1,4,"E11"
"C0073","07 Prescribing","S07-Q1",3,4,"E12"
"C0073","07 Prescribing","S07-Q2",3,4,"E07"
"C0073","07 Prescribing","S07-Q3",0,4,"E03"
"C0073","07 Prescribing","S07-Q4",2,4,"E06"
"C0073","07 Prescribing","S07-Q5",3,4,"E01"
"C0073","08 Data Interp","S08-Q1",4,4,"E09"
"C0073","08 Data Interp","S08-Q2",2,4,"E10"
"C0073","08 Data Interp","S08-Q3",2,4,"E06"
"C0073","08 Data Interp","S08-Q4",3,4,"E11"
"C0073","08 Data Interp","S08-Q5",3,4,"E06"
"C0073","09 Practical Skills","S09-Q1",3,4,"E11"
"C0073","09 Practical Skills","S09-Q2",3,4,"E01"
"C0073","09 Practical Skills","S09-Q3",2,4,"E01"
"C0073","09 Practical Skills","S09-Q4",3,4,"E05"
"C0073","09 Practical Skills","S09-Q5",1,4,"E03"
"C0073","10 Ethics","S10-Q1",0,4,"E01"
"C0073","10 Ethics","S10-Q2",4,4,"E01"
"C0073","10 Ethics","S10-Q3",3,4,"E04"
"C0073","10 Ethics","S10-Q4",1,4,"E01"
"C0073","10 Ethics","S10-Q5",3,4,"E10"
"C0074","01 History Taking","S01-Q1",3,4,"E12"
"C0074","01 History Taking","S01-Q2",1,4,"E01"
"C0074","01 History Taking","S01-Q3",0,4,"E09"
"C0074","01 History Taking","S01-Q4",1,4,"E05"
"C0074","01 History Taking","S01-Q5",0,4,"E05"
"C0074","02 Cardio Exam","S02-Q1",0,4,"E12"
"C0074","02 Cardio Exam","S02-Q2",1,4,"E09"
"C0074","02 Cardio Exam","S02-Q3",2,4,"E10"
"C0074","02 Cardio Exam","S02-Q4",1,4,"E10"
"C0074","02 Cardio Exam","S02-Q5",0,4,"E07"
"C0074","03 Resp Exam","S03-Q1",1,4,"E06"
"C0074","03 Resp Exam","S03-Q2",1,4,"E01"
"C0074","03 Resp Exam","S03-Q3",1,4,"E02"
"C0074","03 Resp Exam","S03-Q4",2,4,"E10"
"C0074","03 Resp Exam","S03-Q5",0,4,"E02"
"C0074","04 Abdo Exam","S04-Q1",1,4,"E02"
"C0074","04 Abdo Exam","S04-Q2",1,4,"E10"
"C0074","04 Abdo Exam","S04-Q3",0,4,"E05"
"C0074","04 Abdo Exam","S04-Q4",0,4,"E01"
"C0074","04 Abdo Exam","S04-Q5",2,4,"E08"
"C0074","05 Neuro Exam","S05-Q1",2,4,"E02"
"C0074","05 Neuro Exam","S05-Q2",3,4,"E07"
"C0074","05 Neuro Exam","S05-Q3",0,4,"E05"
"C0074","05 Neuro Exam","S05-Q4",2,4,"E07"
"C0074","05 Neuro Exam","S05-Q5",2,4,"E09"
"C0074","06 Communication","S06-Q1",0,4,"E12"
"C0074","06 Communication","S06-Q2",0,4,"E06"
"C0074","06 Communication","S06-Q3",1,4,"E03"
"C0074","06 Communication","S06-Q4",1,4,"E06"
"C0074","06 Communication","S06-Q5",0,4,"E05"
"C0074","07 Prescribing","S07-Q1",1,4,"E09"
"C0074","07 Prescribing","S07-Q2",2,4,"E02"
"C0074","07 Prescribing","S07-Q3",0,4,"E01"
"C0074","07 Prescribing","S07-Q4",1,4,"E11"
"C0074","07 Prescribing","S07-Q5",2,4,"E04"
"C0074","08 Data Interp","S08-Q1",2,4,"E10"
"C0074","08 Data Interp","S08-Q2",1,4,"E12"
"C0074","08 Data Interp","S08-Q3",1,4,"E03"
"C0074","08 Data Interp","S08-Q4",1,4,"E12"
"C0074","08 Data Interp","S08-Q5",2,4,"E09"
"C0074","09 Practical Skills","S09-Q1",2,4,"E03"
"C0074","09 Practical Skills","S09-Q2",1,4,"E03"
"C0074","09 Practical Skills","S09-Q3",0,4,"E04"
"C0074","09 Practical Skills","S09-Q4",3,4,"E07"
"C0074","09 Practical Skills","S09-Q5",1,4,"E01"
"C0074","10 Ethics","S10-Q1",1,4,"E05"
"C0074","10 Ethics","S10-Q2",3,4,"E01"
"C0074","10 Ethics","S10-Q3",0,4,"E05"
"C0074","10 Ethics","S10-Q4",0,4,"E12"
"C0074","10 Ethics","S10-Q5",1,4,"E08"
"C0075","01 History Taking","S01-Q1",1,4,"E06"
"C0075","01 History Taking","S01-Q2",3,4,"E12"
"C0075","01 History Taking","S01-Q3",3,4,"E04"
"C0075","01 History Taking","S01-Q4",1,4,"E02"
"C0075","01 History Taking","S01-Q5",2,4,"E03"
"C0075","02 Cardio Exam","S02-Q1",2,4,"E02"
"C0075","02 Cardio Exam","S02-Q2",2,4,"E05"
"C0075","02 Cardio Exam","S02-Q3",3,4,"E07"
"C0075","02 Cardio Exam","S02-Q4",3,4,"E01"
"C0075","02 Cardio Exam","S02-Q5",1,4,"E02"
"C0075","03 Resp Exam","S03-Q1",4,4,"E05"
"C0075","03 Resp Exam","S03-Q2",2,4,"E08"
"C0075","03 Resp Exam","S03-Q3",2,4,"E12"
"C0075","03 Resp Exam","S03-Q4",0,4,"E07"
"C0075","03 Resp Exam","S03-Q5",1,4,"E12"
"C0075","04 Abdo Exam","S04-Q1",2,4,"E07"
"C0075","04 Abdo Exam","S04-Q2",1,4,"E05"
"C0075","04 Abdo Exam","S04-Q3",1,4,"E03"
"C0075","04 Abdo Exam","S04-Q4",3,4,"E08"
"C0075","04 Abdo Exam","S04-Q5",3,4,"E01"
"C0075","05 Neuro Exam","S05-Q1",3,4,"E12"
"C0075","05 Neuro Exam","S05-Q2",2,4,"E08"
"C0075","05 Neuro Exam","S05-Q3",1,4,"E01"
"C0075","05 Neuro Exam","S05-Q4",1,4,"E07"
"C0075","05 Neuro Exam","S05-Q5",0,4,"E01"
"C0075","06 Communication","S06-Q1",1,4,"E02"
"C0075","06 Communication","S06-Q2",3,4,"E08"
"C0075","06 Communication","S06-Q3",1,4,"E01"
"C0075","06 Communication","S06-Q4",3,4,"E04"
"C0075","06 Communication","S06-Q5",1,4,"E01"
"C0075","07 Prescribing","S07-Q1",1,4,"E03"
"C0075","07 Prescribing","S07-Q2",2,4,"E08"
"C0075","07 Prescribing","S07-Q3",1,4,"E04"
"C0075","07 Prescribing","S07-Q4",2,4,"E01"
"C0075","07 Prescribing","S07-Q5",2,4,"E04"
"C0075","08 Data Interp","S08-Q1",3,4,"E07"
"C0075","08 Data Interp","S08-Q2",3,4,"E01"
"C0075","08 Data Interp","S08-Q3",2,4,"E07"
"C0075","08 Data Interp","S08-Q4",2,4,"E07"
"C0075","08 Data Interp","S08-Q5",2,4,"E03"
"C0075","09 Practical Skills","S09-Q1",3,4,"E02"
"C0075","09 Practical Skills","S09-Q2",3,4,"E04"
"C0075","09 Practical Skills","S09-Q3",0,4,"E11"
"C0075","09 Practical Skills","S09-Q4",0,4,"E08"
"C0075","09 Practical Skills","S09-Q5",1,4,"E08"
"C0075","10 Ethics","S10-Q1",1,4,"E07"
"C0075","10 Ethics","S10-Q2",2,4,"E12"
"C0075","10 Ethics","S10-Q3",1,4,"E03"
"C0075","10 Ethics","S10-Q4",0,4,"E06"
"C0075","10 Ethics","S10-Q5",2,4,"E08"
"C0076","01 History Taking","S01-Q1",3,4,"E02"
"C0076","01 History Taking","S01-Q2",1,4,"E05"
"C0076","01 History Taking","S01-Q3",3,4,"E01"
"C0076","01 History Taking","S01-Q4",1,4,"E01"
"C0076","01 History Taking","S01-Q5",3,4,"E02"
"C0076","02 Cardio Exam","S02-Q1",3,4,"E05"
"C0076","02 Cardio Exam","S02-Q2",4,4,"E08"
"C0076","02 Cardio Exam","S02-Q3",3,4,"E02"
"C0076","02 Cardio Exam","S02-Q4",2,4,"E10"
"C0076","02 Cardio Exam","S02-Q5",2,4,"E01"
"C0076","03 Resp Exam","S03-Q1",1,4,"E09"
"C0076","03 Resp Exam","S03-Q2",2,4,"E09"
"C0076","03 Resp Exam","S03-Q3",3,4,"E02"
"C0076","03 Resp Exam","S03-Q4",4,4,"E11"
"C0076","03 Resp Exam","S03-Q5",1,4,"E11"
"C0076","04 Abdo Exam","S04-Q1",4,4,"E03"
"C0076","04 Abdo Exam","S04-Q2",2,4,"E12"
"C0076","04 Abdo Exam","S04-Q3",2,4,"E06"
"C0076","04 Abdo Exam","S04-Q4",3,4,"E10"
"C0076","04 Abdo Exam","S04-Q5",3,4,"E04"
"C0076","05 Neuro Exam","S05-Q1",4,4,"E02"
"C0076","05 Neuro Exam","S05-Q2",4,4,"E04"
"C0076","05 Neuro Exam","S05-Q3",2,4,"E11"
"C0076","05 Neuro Exam","S05-Q4",2,4,"E04"
"C0076","05 Neuro Exam","S05-Q5",3,4,"E01"
"C0076","06 Communication","S06-Q1",2,4,"E04"
"C0076","06 Communication","S06-Q2",3,4,"E04"
"C0076","06 Communication","S06-Q3",4,4,"E09"
"C0076","06 Communication","S06-Q4",4,4,"E12"
"C0076","06 Communication","S06-Q5",2,4,"E06"
"C0076","07 Prescribing","S07-Q1",3,4,"E03"
"C0076","07 Prescribing","S07-Q2",3,4,"E09"
"C0076","07 Prescribing","S07-Q3",1,4,"E08"
"C0076","07 Prescribing","S07-Q4",1,4,"E12"
"C0076","07 Prescribing","S07-Q5",4,4,"E09"
"C0076","08 Data Interp","S08-Q1",2,4,"E07"
"C0076","08 Data Interp","S08-Q2",1,4,"E07"
"C0076","08 Data Interp","S08-Q3",4,4,"E07"
"C0076","08 Data Interp","S08-Q4",3,4,"E01"
"C0076","08 Data Interp","S08-Q5",1,4,"E12"
"C0076","09 Practical Skills","S09-Q1",4,4,"E04"
"C0076","09 Practical Skills","S09-Q2",4,4,"E04"
"C0076","09 Practical Skills","S09-Q3",3,4,"E03"
"C0076","09 Practical Skills","S09-Q4",4,4,"E06"
"C0076","09 Practical Skills","S09-Q5",3,4,"E01"
"C0076","10 Ethics","S10-Q1",2,4,"E11"
"C0076","10 Ethics","S10-Q2",2,4,"E12"
"C0076","10 Ethics","S10-Q3",2,4,"E06"
"C0076","10 Ethics","S10-Q4",3,4,"E10"
"C0076","10 Ethics","S10-Q5",1,4,"E02"
"C0077","01 History Taking","S01-Q1",4,4,"E06"
"C0077","01 History Taking","S01-Q2",2,4,"E02"
"C0077","01 History Taking","S01-Q3",2,4,"E01"
"C0077","01 History Taking","S01-Q4",4,4,"E02"
"C0077","01 History Taking","S01-Q5",3,4,"E05"
"C0077","02 Cardio Exam","S02-Q1",4,4,"E08"
"C0077","02 Cardio Exam","S02-Q2",3,4,"E05"
"C0077","02 Cardio Exam","S02-Q3",3,4,"E03"
"C0077","02 Cardio Exam","S02-Q4",4,4,"E01"
"C0077","02 Cardio Exam","S02-Q5",4,4,"E06"
"C0077","03 Resp Exam","S03-Q1",2,4,"E05"
"C0077","03 Resp Exam","S03-Q2",3,4,"E11"
"C0077","03 Resp Exam","S03-Q3",4,4,"E04"
"C0077","03 Resp Exam","S03-Q4",1,4,"E05"
"C0077","03 Resp Exam","S03-Q5",2,4,"E08"
"C0077","04 Abdo Exam","S04-Q1",1,4,"E02"
"C0077","04 Abdo Exam","S04-Q2",4,4,"E08"
"C0077","04 Abdo Exam","S04-Q3",2,4,"E05"
"C0077","04 Abdo Exam","S04-Q4",2,4,"E02"
"C0077","04 Abdo Exam","S04-Q5",3,4,"E07"
"C0077","05 Neuro Exam","S05-Q1",3,4,"E11"
"C0077","05 Neuro Exam","S05-Q2",4,4,"E09"
"C0077","05 Neuro Exam","S05-Q3",2,4,"E05"
"C0077","05 Neuro Exam","S05-Q4",2,4,"E02"
"C0077","05 Neuro Exam","S05-Q5",3,4,"E06"
"C0077","06 Communication","S06-Q1",1,4,"E04"
"C0077","06 Communication","S06-Q2",3,4,"E10"
"C0077","06 Communication","S06-Q3",4,4,"E09"
"C0077","06 Communication","S06-Q4",4,4,"E11"
"C0077","06 Communication","S06-Q5",3,4,"E12"
"C0077","07 Prescribing","S07-Q1",4,4,"E11"
"C0077","07 Prescribing","S07-Q2",2,4,"E11"
"C0077","07 Prescribing","S07-Q3",0,4,"E04"
"C0077","07 Prescribing","S07-Q4",4,4,"E03"
"C0077","07 Prescribing","S07-Q5",4,4,"E03"
"C0077","08 Data Interp","S08-Q1",3,4,"E05"
"C0077","08 Data Interp","S08-Q2",3,4,"E04"
"C0077","08 Data Interp","S08-Q3",4,4,"E08"
"C0077","08 Data Interp","S08-Q4",3,4,"E03"
"C0077","08 Data Interp","S08-Q5",3,4,"E09"
"C0077","09 Practical Skills","S09-Q1",2,4,"E04"
"C0077","09 Practical Skills","S09-Q2",3,4,"E08"
"C0077","09 Practical Skills","S09-Q3",4,4,"E04"
"C0077","09 Practical Skills","S09-Q4",2,4,"E01"
"C0077","09 Practical Skills","S09-Q5",2,4,"E11"
"C0077","10 Ethics","S10-Q1",0,4,"E03"
"C0077","10 Ethics","S10-Q2",4,4,"E04"
"C0077","10 Ethics","S10-Q3",4,4,"E08"
"C0077","10 Ethics","S10-Q4",4,4,"E02"
"C0077","10 Ethics","S10-Q5",2,4,"E02"
"C0078","01 History Taking","S01-Q1",2,4,"E04"
"C0078","01 History Taking","S01-Q2",3,4,"E03"
"C0078","01 History Taking","S01-Q3",3,4,"E09"
"C0078","01 History Taking","S01-Q4",3,4,"E11"
"C0078","01 History Taking","S01-Q5",2,4,"E04"
"C0078","02 Cardio Exam","S02-Q1",2,4,"E08"
"C0078","02 Cardio Exam","S02-Q2",4,4,"E12"
"C0078","02 Cardio Exam","S02-Q3",4,4,"E11"
"C0078","02 Cardio Exam","S02-Q4",4,4,"E12"
"C0078","02 Cardio Exam","S02-Q5",2,4,"E05"
"C0078","03 Resp Exam","S03-Q1",0,4,"E06"
"C0078","03 Resp Exam","S03-Q2",2,4,"E04"
"C0078","03 Resp Exam","S03-Q3",4,4,"E09"
"C0078","03 Resp Exam","S03-Q4",1,4,"E09"
"C0078","03 Resp Exam","S03-Q5",1,4,"E03"
"C0078","04 Abdo Exam","S04-Q1",4,4,"E08"
"C0078","04 Abdo Exam","S04-Q2",2,4,"E11"
"C0078","04 Abdo Exam","S04-Q3",1,4,"E05"
"C0078","04 Abdo Exam","S04-Q4",2,4,"E03"
"C0078","04 Abdo Exam","S04-Q5",3,4,"E03"
"C0078","05 Neuro Exam","S05-Q1",2,4,"E12"
"C0078","05 Neuro Exam","S05-Q2",4,4,"E11"
"C0078","05 Neuro Exam","S05-Q3",4,4,"E09"
"C0078","05 Neuro Exam","S05-Q4",1,4,"E06"
"C0078","05 Neuro Exam","S05-Q5",3,4,"E12"
"C0078","06 Communication","S06-Q1",0,4,"E10"
"C0078","06 Communication","S06-Q2",3,4,"E12"
"C0078","06 Communication","S06-Q3",2,4,"E06"
"C0078","06 Communication","S06-Q4",3,4,"E08"
"C0078","06 Communication","S06-Q5",0,4,"E12"
"C0078","07 Prescribing","S07-Q1",0,4,"E06"
"C0078","07 Prescribing","S07-Q2",4,4,"E08"
"C0078","07 Prescribing","S07-Q3",0,4,"E12"
"C0078","07 Prescribing","S07-Q4",4,4,"E11"
"C0078","07 Prescribing","S07-Q5",2,4,"E06"
"C0078","08 Data Interp","S08-Q1",1,4,"E01"
"C0078","08 Data Interp","S08-Q2",4,4,"E03"
"C0078","08 Data Interp","S08-Q3",3,4,"E04"
"C0078","08 Data Interp","S08-Q4",3,4,"E06"
"C0078","08 Data Interp","S08-Q5",1,4,"E04"
"C0078","09 Practical Skills","S09-Q1",2,4,"E11"
"C0078","09 Practical Skills","S09-Q2",2,4,"E04"
"C0078","09 Practical Skills","S09-Q3",3,4,"E12"
"C0078","09 Practical Skills","S09-Q4",4,4,"E04"
"C0078","09 Practical Skills","S09-Q5",0,4,"E04"
"C0078","10 Ethics","S10-Q1",2,4,"E03"
"C0078","10 Ethics","S10-Q2",4,4,"E07"
"C0078","10 Ethics","S10-Q3",3,4,"E09"
"C0078","10 Ethics","S10-Q4",4,4,"E06"
"C0078","10 Ethics","S10-Q5",2,4,"E06"
"C0079","01 History Taking","S01-Q1",1,4,"E01"
"C0079","01 History Taking","S01-Q2",2,4,"E01"
"C0079","01 History Taking","S01-Q3",2,4,"E12"
